PERIOD,STATE_ID,STATE,MIN_C,MEAN_C,MAX_C,PRECIPITATION_MM,MIN_F,MEAN_F,MAX_F,PRECIPITATION_IN
1994-11-01,13,Hidalgo,7.3,15.5,23.8,10.8,45.14,59.9,74.84,0.4251960000000001
1994-11-01,14,Jalisco,10.9,19.8,28.7,9.2,51.620000000000005,67.64,83.66,0.36220399999999997
1994-11-01,15,Estado de México,5.3,13.4,21.5,2.6,41.54,56.120000000000005,70.7,0.10236200000000001
1994-11-01,16,Michoacán,10.4,18.9,27.4,3.7,50.72,66.02,81.32,0.14566900000000002
1994-11-01,17,Morelos,13.0,21.1,29.1,8.9,55.4,69.98,84.38000000000001,0.350393
1994-11-01,18,Nayarit,17.7,25.4,33.1,11.5,63.86,77.72,91.58000000000001,0.452755
1994-11-01,19,Nuevo León,10.6,18.0,25.5,21.5,51.08,64.4,77.9,0.8464550000000001
1994-11-01,20,Oaxaca,14.5,21.4,28.3,89.7,58.1,70.52,82.94,3.531489
1994-11-01,21,Puebla,8.9,16.4,23.9,85.0,48.02,61.519999999999996,75.02,3.3464500000000004
1994-11-01,22,Querétaro,9.2,17.3,25.4,5.0,48.56,63.14,77.72,0.19685000000000002
1994-11-01,23,Quintana Roo,19.3,25.0,30.7,207.1,66.74000000000001,77.0,87.26,8.153527
1994-11-01,24,San Luis Potosí,12.6,19.8,27.0,23.6,54.68,67.64,80.6,0.9291320000000001
1994-11-01,25,Sinaloa,16.2,24.3,32.3,87.7,61.16,75.74000000000001,90.14,3.4527490000000003
1994-11-01,26,Sonora,10.2,18.9,27.7,75.4,50.36,66.02,81.86,2.9684980000000003
1994-11-01,27,Tabasco,21.2,26.5,31.8,123.6,70.16,79.7,89.24,4.866132
1994-11-01,28,Tamaulipas,15.4,21.7,28.0,14.0,59.72,71.06,82.4,0.55118
1994-11-01,29,Tlaxcala,4.5,13.7,22.9,13.4,40.1,56.66,73.22,0.5275580000000001
1994-11-01,30,Veracruz,16.5,21.9,27.4,101.5,61.7,71.42,81.32,3.996055
1994-11-01,31,Yucatán,18.3,25.1,32.0,40.8,64.94,77.18,89.6,1.606296
1994-11-01,32,Zacatecas,6.6,16.0,25.5,5.9,43.879999999999995,60.8,77.9,0.23228300000000002
1994-12-01,0,Mexico,10.0,17.7,25.4,45.1,50.0,63.86,77.72,1.7755870000000002
1994-12-01,1,Aguascalientes,4.9,14.1,23.3,1.2,40.82,57.379999999999995,73.94,0.047244
1994-12-01,2,Baja California,5.7,13.2,20.8,20.5,42.260000000000005,55.76,69.44,0.807085
1994-12-01,3,Baja California Sur,10.3,17.7,25.2,89.1,50.54,63.86,77.36,3.507867
1994-12-01,4,Campeche,17.8,24.4,31.1,78.9,64.04,75.92,87.98,3.1062930000000004
1994-12-01,5,Coahuila,6.1,13.6,21.0,21.9,42.980000000000004,56.48,69.8,0.8622029999999999
1994-12-01,6,Colima,15.8,23.6,31.4,0.0,60.440000000000005,74.48,88.52,0.0
1994-12-01,7,Chiapas,16.1,22.7,29.2,67.4,60.980000000000004,72.86,84.56,2.653538
1994-12-01,8,Chihuahua,2.2,10.9,19.6,63.6,35.96,51.620000000000005,67.28,2.5039320000000003
1994-12-01,9,Ciudad de México,5.5,13.9,22.3,3.9,41.9,57.02,72.14,0.153543
1994-12-01,10,Durango,3.9,12.6,21.3,14.7,39.02,54.68,70.34,0.578739
1994-12-01,11,Guanajuato,7.3,16.3,25.3,2.0,45.14,61.34,77.54,0.07874
1994-12-01,12,Guerrero,16.7,24.0,31.3,0.0,62.059999999999995,75.2,88.34,0.0
1994-12-01,13,Hidalgo,5.8,14.2,22.7,14.5,42.44,57.56,72.86,0.5708650000000001
1994-12-01,14,Jalisco,8.4,17.7,27.1,1.2,47.120000000000005,63.86,80.78,0.047244
1994-12-01,15,Estado de México,4.0,12.3,20.7,4.4,39.2,54.14,69.25999999999999,0.17322800000000002
1994-12-01,16,Michoacán,8.7,17.5,26.4,2.9,47.66,63.5,79.52,0.114173
1994-12-01,17,Morelos,11.5,19.9,28.4,0.0,52.7,67.82,83.12,0.0
1994-12-01,18,Nayarit,14.7,22.8,30.9,11.7,58.459999999999994,73.04,87.61999999999999,0.460629
1994-12-01,19,Nuevo León,7.6,14.6,21.5,24.7,45.68,58.28,70.7,0.972439
1994-12-01,20,Oaxaca,13.6,20.5,27.5,15.2,56.48,68.9,81.5,0.598424
1994-12-01,21,Puebla,7.6,15.2,22.7,39.0,45.68,59.36,72.86,1.53543
1994-12-01,22,Querétaro,7.5,15.4,23.3,0.0,45.5,59.72,73.94,0.0
1994-12-01,23,Quintana Roo,18.0,23.7,29.5,101.0,64.4,74.66,85.1,3.97637
1994-12-01,24,San Luis Potosí,10.1,17.0,23.9,10.7,50.18,62.6,75.02,0.421259
1994-12-01,25,Sinaloa,12.5,20.5,28.4,63.7,54.5,68.9,83.12,2.5078690000000003
1994-12-01,26,Sonora,6.6,15.0,23.5,116.2,43.879999999999995,59.0,74.3,4.574794000000001
1994-12-01,27,Tabasco,20.2,24.9,29.7,134.6,68.36,76.82,85.46000000000001,5.299202
1994-12-01,28,Tamaulipas,12.9,18.6,24.4,30.7,55.22,65.48,75.92,1.2086590000000001
1994-12-01,29,Tlaxcala,3.3,12.5,21.8,11.9,37.94,54.5,71.24000000000001,0.46850300000000006
1994-12-01,30,Veracruz,15.2,20.2,25.2,77.6,59.36,68.36,77.36,3.055112
1994-12-01,31,Yucatán,17.0,24.0,31.0,73.9,62.6,75.2,87.8,2.9094430000000004
1994-12-01,32,Zacatecas,4.4,13.4,22.3,4.0,39.92,56.120000000000005,72.14,0.15748
1995-01-01,0,Mexico,8.3,16.8,25.3,22.6,46.94,62.24,77.54,0.889762
1995-01-01,1,Aguascalientes,3.1,13.0,22.9,1.8,37.58,55.4,73.22,0.07086600000000001
1995-01-01,2,Baja California,5.8,13.2,20.7,99.9,42.44,55.76,69.25999999999999,3.9330630000000006
1995-01-01,3,Baja California Sur,8.4,16.9,25.4,12.7,47.120000000000005,62.42,77.72,0.499999
1995-01-01,4,Campeche,16.7,23.9,31.2,16.7,62.059999999999995,75.02,88.16,0.657479
1995-01-01,5,Coahuila,3.8,12.6,21.3,2.0,38.839999999999996,54.68,70.34,0.07874
1995-01-01,6,Colima,14.4,22.9,31.5,0.0,57.92,73.22,88.7,0.0
1995-01-01,7,Chiapas,14.6,22.0,29.4,94.9,58.28,71.6,84.91999999999999,3.7362130000000002
1995-01-01,8,Chihuahua,0.3,10.0,19.8,5.3,32.54,50.0,67.64,0.208661
1995-01-01,9,Ciudad de México,3.7,12.7,21.8,31.0,38.660000000000004,54.86,71.24000000000001,1.2204700000000002
1995-01-01,10,Durango,1.5,11.6,21.7,1.5,34.7,52.879999999999995,71.06,0.059055
1995-01-01,11,Guanajuato,6.5,15.2,24.0,4.6,43.7,59.36,75.2,0.18110199999999999
1995-01-01,12,Guerrero,15.7,23.3,30.8,7.5,60.26,73.94,87.44,0.295275
1995-01-01,13,Hidalgo,4.1,13.4,22.6,30.8,39.38,56.120000000000005,72.68,1.212596
1995-01-01,14,Jalisco,6.5,16.8,27.1,0.5,43.7,62.24,80.78,0.019685
1995-01-01,15,Estado de México,2.6,11.6,20.7,15.3,36.68,52.879999999999995,69.25999999999999,0.602361
1995-01-01,16,Michoacán,6.9,16.5,26.1,1.6,44.42,61.7,78.98,0.062992
1995-01-01,17,Morelos,10.2,19.1,28.0,36.1,50.36,66.38,82.4,1.4212570000000002
1995-01-01,18,Nayarit,12.6,21.7,30.8,0.0,54.68,71.06,87.44,0.0
1995-01-01,19,Nuevo León,4.9,13.3,21.7,12.0,40.82,55.94,71.06,0.47244
1995-01-01,20,Oaxaca,11.7,19.1,26.5,40.5,53.06,66.38,79.7,1.5944850000000002
1995-01-01,21,Puebla,6.3,14.4,22.5,42.9,43.34,57.92,72.5,1.688973
1995-01-01,22,Querétaro,6.3,14.7,23.2,4.8,43.34,58.459999999999994,73.75999999999999,0.188976
1995-01-01,23,Quintana Roo,16.3,22.7,29.1,60.0,61.34,72.86,84.38000000000001,2.3622
1995-01-01,24,San Luis Potosí,7.7,15.9,24.1,7.5,45.86,60.62,75.38,0.295275
1995-01-01,25,Sinaloa,9.5,19.4,29.4,2.2,49.1,66.92,84.91999999999999,0.08661400000000001
1995-01-01,26,Sonora,4.9,14.5,24.0,14.1,40.82,58.1,75.2,0.555117
1995-01-01,27,Tabasco,18.1,23.5,28.9,251.7,64.58,74.3,84.02,9.909429
1995-01-01,28,Tamaulipas,9.5,16.8,24.1,6.7,49.1,62.24,75.38,0.26377900000000004
1995-01-01,29,Tlaxcala,2.2,11.9,21.7,33.7,35.96,53.42,71.06,1.326769
1995-01-01,30,Veracruz,12.9,18.7,24.5,64.6,55.22,65.66,76.1,2.5433019999999997
1995-01-01,31,Yucatán,16.2,23.3,30.4,27.1,61.16,73.94,86.72,1.0669270000000002
1995-01-01,32,Zacatecas,1.8,12.2,22.6,2.5,35.24,53.96,72.68,0.09842500000000001
1995-02-01,0,Mexico,10.0,18.6,27.1,22.6,50.0,65.48,80.78,0.889762
1995-02-01,1,Aguascalientes,5.5,15.2,24.8,2.2,41.9,59.36,76.64,0.08661400000000001
1995-02-01,2,Baja California,8.3,15.5,22.6,57.9,46.94,59.9,72.68,2.279523
1995-02-01,3,Baja California Sur,10.8,19.1,27.4,7.0,51.44,66.38,81.32,0.27559
1995-02-01,4,Campeche,16.6,24.5,32.4,11.6,61.88,76.1,90.32,0.456692
1995-02-01,5,Coahuila,6.6,15.3,23.9,11.2,43.879999999999995,59.540000000000006,75.02,0.440944
1995-02-01,6,Colima,15.1,23.7,32.4,0.0,59.18,74.66,90.32,0.0
1995-02-01,7,Chiapas,14.8,22.7,30.7,70.9,58.64,72.86,87.26,2.7913330000000003
1995-02-01,8,Chihuahua,4.1,13.5,23.0,29.8,39.38,56.3,73.4,1.173226
1995-02-01,9,Ciudad de México,5.5,14.0,22.5,13.1,41.9,57.2,72.5,0.5157470000000001
1995-02-01,10,Durango,4.9,14.3,23.7,3.2,40.82,57.74,74.66,0.125984
1995-02-01,11,Guanajuato,8.1,16.9,25.7,7.9,46.58,62.42,78.25999999999999,0.31102300000000005
1995-02-01,12,Guerrero,16.8,24.6,32.4,8.7,62.24,76.28,90.32,0.342519
1995-02-01,13,Hidalgo,5.4,14.7,24.1,38.0,41.72,58.459999999999994,75.38,1.4960600000000002
1995-02-01,14,Jalisco,8.8,18.9,29.1,3.7,47.84,66.02,84.38000000000001,0.14566900000000002
1995-02-01,15,Estado de México,3.9,13.0,22.1,9.4,39.02,55.4,71.78,0.370078
1995-02-01,16,Michoacán,8.6,18.2,27.9,0.7,47.48,64.75999999999999,82.22,0.027559
1995-02-01,17,Morelos,11.5,20.7,29.9,0.8,52.7,69.25999999999999,85.82,0.031496
1995-02-01,18,Nayarit,14.4,23.5,32.6,1.4,57.92,74.3,90.68,0.055118
1995-02-01,19,Nuevo León,7.6,16.0,24.4,17.2,45.68,60.8,75.92,0.677164
1995-02-01,20,Oaxaca,12.5,20.2,28.0,11.1,54.5,68.36,82.4,0.43700700000000003
1995-02-01,21,Puebla,7.5,15.7,24.0,48.9,45.5,60.26,75.2,1.9251930000000002
1995-02-01,22,Querétaro,7.9,16.7,25.5,5.6,46.22,62.059999999999995,77.9,0.220472
1995-02-01,23,Quintana Roo,16.1,23.2,30.3,31.9,60.980000000000004,73.75999999999999,86.53999999999999,1.255903
1995-02-01,24,San Luis Potosí,9.6,18.1,26.6,19.3,49.28,64.58,79.88,0.7598410000000001
1995-02-01,25,Sinaloa,12.9,22.1,31.3,7.8,55.22,71.78,88.34,0.307086
1995-02-01,26,Sonora,8.6,17.6,26.7,43.2,47.48,63.68,80.06,1.7007840000000003
1995-02-01,27,Tabasco,18.6,24.6,30.7,142.7,65.48,76.28,87.26,5.618099
1995-02-01,28,Tamaulipas,11.8,19.3,26.8,11.5,53.24,66.74000000000001,80.24000000000001,0.452755
1995-02-01,29,Tlaxcala,3.3,13.2,23.1,19.7,37.94,55.76,73.58,0.775589
1995-02-01,30,Veracruz,14.0,20.1,26.3,31.0,57.2,68.18,79.34,1.2204700000000002
1995-02-01,31,Yucatán,16.0,23.8,31.6,0.9,60.8,74.84,88.88000000000001,0.035433000000000006
1995-02-01,32,Zacatecas,5.0,14.8,24.7,1.1,41.0,58.64,76.46,0.043307000000000005
1995-03-01,0,Mexico,10.7,19.6,28.5,16.2,51.26,67.28,83.3,0.637794
1995-03-01,1,Aguascalientes,6.4,16.5,26.7,0.0,43.519999999999996,61.7,80.06,0.0
1995-03-01,2,Baja California,8.5,16.1,23.8,114.3,47.3,60.980000000000004,74.84,4.4999910000000005
1995-03-01,3,Baja California Sur,10.7,19.5,28.3,0.0,51.26,67.1,82.94,0.0
1995-03-01,4,Campeche,17.8,25.8,33.7,20.2,64.04,78.44,92.66,0.795274
1995-03-01,5,Coahuila,7.5,16.4,25.3,16.2,45.5,61.519999999999996,77.54,0.637794
1995-03-01,6,Colima,14.4,23.5,32.5,0.0,57.92,74.3,90.5,0.0
1995-03-01,7,Chiapas,15.9,23.8,31.6,54.6,60.62,74.84,88.88000000000001,2.1496020000000002
1995-03-01,8,Chihuahua,4.6,14.6,24.6,2.6,40.28,58.28,76.28,0.10236200000000001
1995-03-01,9,Ciudad de México,6.7,16.0,25.2,11.1,44.06,60.8,77.36,0.43700700000000003
1995-03-01,10,Durango,5.2,15.2,25.2,0.0,41.36,59.36,77.36,0.0
1995-03-01,11,Guanajuato,8.9,18.3,27.7,0.4,48.02,64.94,81.86,0.015748
1995-03-01,12,Guerrero,17.7,25.5,33.3,0.0,63.86,77.9,91.94,0.0
1995-03-01,13,Hidalgo,6.9,16.2,25.6,19.0,44.42,61.16,78.08,0.7480300000000001
1995-03-01,14,Jalisco,8.8,19.6,30.4,0.0,47.84,67.28,86.72,0.0
1995-03-01,15,Estado de México,4.7,14.2,23.6,7.4,40.46,57.56,74.48,0.29133800000000004
1995-03-01,16,Michoacán,9.3,19.4,29.6,0.1,48.74,66.92,85.28,0.003937
1995-03-01,17,Morelos,12.7,22.2,31.7,1.9,54.86,71.96,89.06,0.074803
1995-03-01,18,Nayarit,13.9,23.5,33.1,0.0,57.02,74.3,91.58000000000001,0.0
1995-03-01,19,Nuevo León,8.4,16.9,25.4,16.8,47.120000000000005,62.42,77.72,0.6614160000000001
1995-03-01,20,Oaxaca,13.7,21.4,29.2,25.5,56.66,70.52,84.56,1.003935
1995-03-01,21,Puebla,8.8,16.8,24.9,33.2,47.84,62.24,76.82,1.3070840000000001
1995-03-01,22,Querétaro,9.1,18.1,27.2,5.9,48.379999999999995,64.58,80.96,0.23228300000000002
1995-03-01,23,Quintana Roo,17.5,24.4,31.3,21.3,63.5,75.92,88.34,0.838581
1995-03-01,24,San Luis Potosí,11.2,19.7,28.2,17.9,52.16,67.46,82.75999999999999,0.704723
1995-03-01,25,Sinaloa,12.2,22.2,32.1,0.0,53.96,71.96,89.78,0.0
1995-03-01,26,Sonora,8.4,18.5,28.5,4.1,47.120000000000005,65.3,83.3,0.161417
1995-03-01,27,Tabasco,19.8,26.0,32.3,110.6,67.64,78.8,90.14,4.354322
1995-03-01,28,Tamaulipas,13.1,20.7,28.3,20.6,55.58,69.25999999999999,82.94,0.8110220000000001
1995-03-01,29,Tlaxcala,4.6,14.4,24.2,23.8,40.28,57.92,75.56,0.9370060000000001
1995-03-01,30,Veracruz,15.4,21.3,27.3,29.4,59.72,70.34,81.14,1.157478
1995-03-01,31,Yucatán,17.1,25.1,33.1,39.2,62.78,77.18,91.58000000000001,1.5433040000000002
1995-03-01,32,Zacatecas,5.0,15.6,26.3,0.0,41.0,60.08,79.34,0.0
1995-04-01,0,Mexico,12.8,21.6,30.5,18.3,55.04,70.88,86.9,0.7204710000000001
1995-04-01,1,Aguascalientes,9.0,18.7,28.5,0.0,48.2,65.66,83.3,0.0
1995-04-01,2,Baja California,9.2,17.7,26.3,22.7,48.56,63.86,79.34,0.893699
1995-04-01,3,Baja California Sur,11.4,20.8,30.3,0.0,52.52,69.44,86.53999999999999,0.0
1995-04-01,4,Campeche,20.3,27.7,35.2,69.2,68.54,81.86,95.36,2.7244040000000003
1995-04-01,5,Coahuila,11.0,20.4,29.8,4.8,51.8,68.72,85.64,0.188976
1995-04-01,6,Colima,14.7,23.9,33.2,0.1,58.459999999999994,75.02,91.76,0.003937
1995-04-01,7,Chiapas,18.5,25.5,32.6,116.3,65.3,77.9,90.68,4.578731
1995-04-01,8,Chihuahua,7.0,17.7,28.4,0.2,44.6,63.86,83.12,0.007874
1995-04-01,9,Ciudad de México,7.7,16.9,26.1,13.3,45.86,62.42,78.98,0.523621
1995-04-01,10,Durango,7.4,17.7,28.0,0.0,45.32,63.86,82.4,0.0
1995-04-01,11,Guanajuato,11.2,20.3,29.4,7.4,52.16,68.54,84.91999999999999,0.29133800000000004
1995-04-01,12,Guerrero,18.9,26.7,34.5,4.3,66.02,80.06,94.1,0.169291
1995-04-01,13,Hidalgo,9.0,18.1,27.2,21.3,48.2,64.58,80.96,0.838581
1995-04-01,14,Jalisco,10.4,21.1,31.8,0.1,50.72,69.98,89.24,0.003937
1995-04-01,15,Estado de México,6.6,15.7,24.8,6.3,43.879999999999995,60.26,76.64,0.248031
1995-04-01,16,Michoacán,11.0,20.9,30.9,1.8,51.8,69.62,87.61999999999999,0.07086600000000001
1995-04-01,17,Morelos,14.5,23.7,33.0,6.9,58.1,74.66,91.4,0.27165300000000003
1995-04-01,18,Nayarit,15.1,24.8,34.4,0.0,59.18,76.64,93.91999999999999,0.0
1995-04-01,19,Nuevo León,11.9,20.7,29.6,8.0,53.42,69.25999999999999,85.28,0.31496
1995-04-01,20,Oaxaca,15.7,23.1,30.5,37.9,60.26,73.58,86.9,1.492123
1995-04-01,21,Puebla,10.8,18.9,27.0,32.2,51.44,66.02,80.6,1.2677140000000002
1995-04-01,22,Querétaro,11.3,20.1,29.0,8.2,52.34,68.18,84.2,0.322834
1995-04-01,23,Quintana Roo,20.5,26.8,33.1,110.2,68.9,80.24000000000001,91.58000000000001,4.338574
1995-04-01,24,San Luis Potosí,13.4,22.2,31.1,15.3,56.120000000000005,71.96,87.98,0.602361
1995-04-01,25,Sinaloa,13.2,23.8,34.3,0.0,55.76,74.84,93.74,0.0
1995-04-01,26,Sonora,9.6,20.7,31.8,0.7,49.28,69.25999999999999,89.24,0.027559
1995-04-01,27,Tabasco,22.2,28.4,34.7,179.9,71.96,83.12,94.46000000000001,7.082663000000001
1995-04-01,28,Tamaulipas,16.5,24.4,32.3,20.1,61.7,75.92,90.14,0.7913370000000001
1995-04-01,29,Tlaxcala,6.6,15.9,25.2,48.4,43.879999999999995,60.62,77.36,1.905508
1995-04-01,30,Veracruz,17.8,24.0,30.2,30.0,64.04,75.2,86.36,1.1811
1995-04-01,31,Yucatán,19.6,27.3,35.0,11.0,67.28,81.14,95.0,0.43307
1995-04-01,32,Zacatecas,7.0,17.7,28.3,0.0,44.6,63.86,82.94,0.0
1995-05-01,0,Mexico,15.7,24.1,32.5,38.6,60.26,75.38,90.5,1.5196820000000002
1995-05-01,1,Aguascalientes,12.5,21.8,31.2,6.7,54.5,71.24000000000001,88.16,0.26377900000000004
1995-05-01,2,Baja California,11.9,19.6,27.3,17.5,53.42,67.28,81.14,0.688975
1995-05-01,3,Baja California Sur,13.7,22.9,32.2,0.7,56.66,73.22,89.96000000000001,0.027559
1995-05-01,4,Campeche,21.2,28.6,36.1,13.2,70.16,83.48,96.98,0.519684
1995-05-01,5,Coahuila,17.0,25.7,34.4,72.3,62.6,78.25999999999999,93.91999999999999,2.846451
1995-05-01,6,Colima,17.9,26.1,34.3,0.0,64.22,78.98,93.74,0.0
1995-05-01,7,Chiapas,19.0,25.6,32.3,91.4,66.2,78.08,90.14,3.5984180000000006
1995-05-01,8,Chihuahua,12.4,23.2,34.0,1.7,54.32,73.75999999999999,93.2,0.066929
1995-05-01,9,Ciudad de México,9.1,18.2,27.4,102.3,48.379999999999995,64.75999999999999,81.32,4.027551
1995-05-01,10,Durango,12.6,22.5,32.5,1.7,54.68,72.5,90.5,0.066929
1995-05-01,11,Guanajuato,13.8,22.3,30.9,93.5,56.84,72.14,87.61999999999999,3.681095
1995-05-01,12,Guerrero,20.3,27.4,34.5,53.9,68.54,81.32,94.1,2.122043
1995-05-01,13,Hidalgo,11.0,19.8,28.6,59.9,51.8,67.64,83.48,2.358263
1995-05-01,14,Jalisco,14.5,24.1,33.8,22.2,58.1,75.38,92.84,0.8740140000000001
1995-05-01,15,Estado de México,8.8,17.2,25.6,70.9,47.84,62.959999999999994,78.08,2.7913330000000003
1995-05-01,16,Michoacán,14.4,23.3,32.2,16.1,57.92,73.94,89.96000000000001,0.6338570000000001
1995-05-01,17,Morelos,16.5,24.5,32.5,223.2,61.7,76.1,90.5,8.787384
1995-05-01,18,Nayarit,18.5,27.1,35.8,0.0,65.3,80.78,96.44,0.0
1995-05-01,19,Nuevo León,16.7,24.9,33.2,90.7,62.059999999999995,76.82,91.76,3.5708590000000004
1995-05-01,20,Oaxaca,17.0,23.9,30.9,131.0,62.6,75.02,87.61999999999999,5.15747
1995-05-01,21,Puebla,12.7,20.5,28.2,164.6,54.86,68.9,82.75999999999999,6.480302
1995-05-01,22,Querétaro,14.0,22.5,31.1,67.3,57.2,72.5,87.98,2.649601
1995-05-01,23,Quintana Roo,21.9,27.8,33.8,17.6,71.42,82.04,92.84,0.6929120000000001
1995-05-01,24,San Luis Potosí,17.4,25.8,34.1,78.5,63.32,78.44,93.38000000000001,3.090545
1995-05-01,25,Sinaloa,17.8,27.1,36.5,0.0,64.04,80.78,97.7,0.0
1995-05-01,26,Sonora,13.5,24.3,35.1,0.0,56.3,75.74000000000001,95.18,0.0
1995-05-01,27,Tabasco,23.7,30.2,36.8,32.3,74.66,86.36,98.24,1.2716509999999999
1995-05-01,28,Tamaulipas,21.3,28.3,35.4,50.6,70.34,82.94,95.72,1.9921220000000002
1995-05-01,29,Tlaxcala,8.3,17.3,26.3,158.5,46.94,63.14,79.34,6.240145
1995-05-01,30,Veracruz,20.4,26.7,33.1,59.4,68.72,80.06,91.58000000000001,2.338578
1995-05-01,31,Yucatán,20.9,28.4,35.9,20.7,69.62,83.12,96.61999999999999,0.814959
1995-05-01,32,Zacatecas,12.2,22.1,32.1,13.9,53.96,71.78,89.78,0.547243
1995-06-01,0,Mexico,16.8,24.0,31.3,89.1,62.24,75.2,88.34,3.507867
1995-06-01,1,Aguascalientes,13.4,21.3,29.2,78.8,56.120000000000005,70.34,84.56,3.102356
1995-06-01,2,Baja California,14.0,22.5,31.0,5.0,57.2,72.5,87.8,0.19685000000000002
1995-06-01,3,Baja California Sur,16.7,25.4,34.1,0.0,62.059999999999995,77.72,93.38000000000001,0.0
1995-06-01,4,Campeche,21.1,27.6,34.1,245.7,69.98,81.68,93.38000000000001,9.673209
1995-06-01,5,Coahuila,18.3,26.2,34.0,12.7,64.94,79.16,93.2,0.499999
1995-06-01,6,Colima,21.0,27.3,33.6,115.2,69.8,81.14,92.48,4.535424000000001
